date,sku,region,units_cf,price_cf
2023-08-07,HC_DET_PWD,North,3775,129.45
2023-08-14,HC_DET_PWD,North,4205,139.46
2023-08-21,HC_DET_PWD,North,4186,132.3
2023-08-28,HC_DET_PWD,North,3952,130.38
2023-09-04,HC_DET_PWD,North,5044,119.65
2023-09-11,HC_DET_PWD,North,4172,135.08
2023-09-18,HC_DET_PWD,North,4527,126.47
2023-09-25,HC_DET_PWD,North,5028,124.98
2023-10-02,HC_DET_PWD,North,5137,136.19
2023-10-09,HC_DET_PWD,North,5241,132.76
2023-10-16,HC_DET_PWD,North,5181,127.64
2023-10-23,HC_DET_PWD,North,5432,126.26
2023-10-30,HC_DET_PWD,North,4797,133.85
2023-11-06,HC_DET_PWD,North,3643,141.07
2023-11-13,HC_DET_PWD,North,4160,139.97
2023-11-20,HC_DET_PWD,North,4169,132.41
2023-11-27,HC_DET_PWD,North,4401,133.2
2023-12-04,HC_DET_PWD,North,4067,133.99
2023-12-11,HC_DET_PWD,North,4726,126.31
2023-12-18,HC_DET_PWD,North,3723,139.62
2023-12-25,HC_DET_PWD,North,3869,133.94
2024-01-01,HC_DET_PWD,North,3215,134.55
2024-01-08,HC_DET_PWD,North,4284,132.05
2024-01-15,HC_DET_PWD,North,4894,130.95
2024-01-22,HC_DET_PWD,North,3564,139.21
2024-01-29,HC_DET_PWD,North,4184,129.06
2024-02-05,HC_DET_PWD,North,4779,119.79
2024-02-12,HC_DET_PWD,North,3830,127.11
2024-02-19,HC_DET_PWD,North,4134,130.84
2024-02-26,HC_DET_PWD,North,4024,129.08
2024-03-04,HC_DET_PWD,North,4205,125.39
2024-03-11,HC_DET_PWD,North,4708,127.16
2024-03-18,HC_DET_PWD,North,4104,134.44
2024-03-25,HC_DET_PWD,North,3793,137.66
2024-04-01,HC_DET_PWD,North,4262,138.16
2024-04-08,HC_DET_PWD,North,5424,120.39
2024-04-15,HC_DET_PWD,North,5611,126.95
2024-04-22,HC_DET_PWD,North,4258,141.74
2024-04-29,HC_DET_PWD,North,5020,124.24
2024-05-06,HC_DET_PWD,North,5242,124.92
2024-05-13,HC_DET_PWD,North,4316,139.3
2024-05-20,HC_DET_PWD,North,4837,140.32
2024-05-27,HC_DET_PWD,North,4267,145.23
2024-06-03,HC_DET_PWD,North,4271,139.68
2024-06-10,HC_DET_PWD,North,3990,127.47
2024-06-17,HC_DET_PWD,North,4074,130.82
2024-06-24,HC_DET_PWD,North,4265,127.41
2024-07-01,HC_DET_PWD,North,4492,128.84
2024-07-08,HC_DET_PWD,North,4051,133.2
2024-07-15,HC_DET_PWD,North,4325,129.18
2024-07-22,HC_DET_PWD,North,4233,130.01
2024-07-29,HC_DET_PWD,North,4764,125.82
2024-08-05,HC_DET_PWD,North,4324,126.06
2024-08-12,HC_DET_PWD,North,4187,124.8
2024-08-19,HC_DET_PWD,North,4299,132.06
2024-08-26,HC_DET_PWD,North,3829,131.86
2024-09-02,HC_DET_PWD,North,4907,129.13
2024-09-09,HC_DET_PWD,North,5333,135.35
2024-09-16,HC_DET_PWD,North,4634,137.47
2024-09-23,HC_DET_PWD,North,4411,138.82
2024-09-30,HC_DET_PWD,North,4933,128.91
2024-10-07,HC_DET_PWD,North,4860,133.95
2024-10-14,HC_DET_PWD,North,4473,137.9
2024-10-21,HC_DET_PWD,North,5390,127.51
2024-10-28,HC_DET_PWD,North,4676,134.91
2024-11-04,HC_DET_PWD,North,4049,142.41
2024-11-11,HC_DET_PWD,North,4539,139.61
2024-11-18,HC_DET_PWD,North,4175,133.08
2024-11-25,HC_DET_PWD,North,4294,131.92
2024-12-02,HC_DET_PWD,North,4803,134.9
2024-12-09,HC_DET_PWD,North,4940,126.16
2024-12-16,HC_DET_PWD,North,3861,133.56
2024-12-23,HC_DET_PWD,North,4306,129.81
2023-01-02,HC_DET_PWD,South,3531,127.84
2023-01-09,HC_DET_PWD,South,4006,132.08
2023-01-16,HC_DET_PWD,South,3883,135.04
2023-01-23,HC_DET_PWD,South,3839,122.51
2023-01-30,HC_DET_PWD,South,3026,135.21
2023-02-06,HC_DET_PWD,South,3781,123.41
2023-02-13,HC_DET_PWD,South,3582,123.43
2023-02-20,HC_DET_PWD,South,3923,127.0
2023-02-27,HC_DET_PWD,South,4487,121.84
2023-03-06,HC_DET_PWD,South,3550,130.98
2023-03-13,HC_DET_PWD,South,4406,116.37
2023-03-20,HC_DET_PWD,South,3420,132.19
2023-03-27,HC_DET_PWD,South,3804,132.73
2023-04-03,HC_DET_PWD,South,3788,132.93
2023-04-10,HC_DET_PWD,South,3725,134.01
2023-04-17,HC_DET_PWD,South,4099,127.17
2023-04-24,HC_DET_PWD,South,4775,131.6
2023-05-01,HC_DET_PWD,South,3957,136.62
2023-05-08,HC_DET_PWD,South,4351,124.63
2023-05-15,HC_DET_PWD,South,3964,132.86
2023-05-22,HC_DET_PWD,South,3597,130.72
2023-05-29,HC_DET_PWD,South,4064,128.55
2023-06-05,HC_DET_PWD,South,4154,129.0
2023-06-12,HC_DET_PWD,South,4702,119.04
2023-06-19,HC_DET_PWD,South,4071,130.33
2023-06-26,HC_DET_PWD,South,3446,138.78
2023-07-03,HC_DET_PWD,South,4251,119.39
2023-07-10,HC_DET_PWD,South,3580,130.63
2023-07-17,HC_DET_PWD,South,3771,123.1
2023-07-24,HC_DET_PWD,South,3674,127.86
2023-07-31,HC_DET_PWD,South,3628,129.24
2023-08-07,HC_DET_PWD,South,4252,123.55
2023-08-14,HC_DET_PWD,South,3919,126.67
2023-08-21,HC_DET_PWD,South,3980,120.26
2023-08-28,HC_DET_PWD,South,3552,126.31
2023-09-04,HC_DET_PWD,South,3982,134.78
2023-09-11,HC_DET_PWD,South,5019,121.88
2023-09-18,HC_DET_PWD,South,4631,123.28
2023-09-25,HC_DET_PWD,South,4039,128.95
2023-10-02,HC_DET_PWD,South,5138,127.95
2023-10-09,HC_DET_PWD,South,5192,122.44
2023-10-16,HC_DET_PWD,South,4430,130.41
2023-10-23,HC_DET_PWD,South,4181,137.17
2023-10-30,HC_DET_PWD,South,4717,131.96
2023-11-06,HC_DET_PWD,South,3925,129.98
2023-11-13,HC_DET_PWD,South,3566,135.2
2023-11-20,HC_DET_PWD,South,4546,128.3
2023-11-27,HC_DET_PWD,South,4345,126.17
2023-12-04,HC_DET_PWD,South,4710,127.65
2023-12-11,HC_DET_PWD,South,3485,126.25
2023-12-18,HC_DET_PWD,South,4080,119.31
2023-12-25,HC_DET_PWD,South,3479,124.65
2024-01-01,HC_DET_PWD,South,4070,126.42
2024-01-08,HC_DET_PWD,South,3632,128.24
2024-01-15,HC_DET_PWD,South,3683,136.58
2024-01-22,HC_DET_PWD,South,4095,120.82
2024-01-29,HC_DET_PWD,South,3758,130.07
2024-02-05,HC_DET_PWD,South,3954,126.87
2024-02-12,HC_DET_PWD,South,3497,129.49
2024-02-19,HC_DET_PWD,South,3687,127.04
2024-02-26,HC_DET_PWD,South,3503,120.69
2024-03-04,HC_DET_PWD,South,3480,118.27
2024-03-11,HC_DET_PWD,South,3369,142.42
2024-03-18,HC_DET_PWD,South,4176,129.89
2024-03-25,HC_DET_PWD,South,3837,129.46
2024-04-01,HC_DET_PWD,South,4933,119.4
2024-04-08,HC_DET_PWD,South,3908,132.23
2024-04-15,HC_DET_PWD,South,4442,119.11
2024-04-22,HC_DET_PWD,South,4739,122.95
2024-04-29,HC_DET_PWD,South,4037,127.3
2024-05-06,HC_DET_PWD,South,3958,123.89
2024-05-13,HC_DET_PWD,South,4674,122.08
2024-05-20,HC_DET_PWD,South,4143,130.7
2024-05-27,HC_DET_PWD,South,3967,131.28
2024-06-03,HC_DET_PWD,South,5400,121.02
2024-06-10,HC_DET_PWD,South,4047,122.55
2024-06-17,HC_DET_PWD,South,4366,126.52
2024-06-24,HC_DET_PWD,South,4344,121.92
2024-07-01,HC_DET_PWD,South,4087,124.75
2024-07-08,HC_DET_PWD,South,3474,125.96
2024-07-15,HC_DET_PWD,South,3578,125.68
2024-07-22,HC_DET_PWD,South,3653,136.74
2024-07-29,HC_DET_PWD,South,3795,131.49
2024-08-05,HC_DET_PWD,South,3919,127.79
2024-08-12,HC_DET_PWD,South,3297,130.29
2024-08-19,HC_DET_PWD,South,2987,144.11
2024-08-26,HC_DET_PWD,South,4038,134.05
2024-09-02,HC_DET_PWD,South,4339,131.94
2024-09-09,HC_DET_PWD,South,4893,126.97
2024-09-16,HC_DET_PWD,South,3945,131.54
2024-09-23,HC_DET_PWD,South,4180,133.94
2024-09-30,HC_DET_PWD,South,4736,128.86
2024-10-07,HC_DET_PWD,South,5206,131.4
2024-10-14,HC_DET_PWD,South,4701,128.09
2024-10-21,HC_DET_PWD,South,4923,120.01
2024-10-28,HC_DET_PWD,South,4401,127.86
2024-11-04,HC_DET_PWD,South,5377,123.65
2024-11-11,HC_DET_PWD,South,4242,123.49
2024-11-18,HC_DET_PWD,South,4269,137.18
2024-11-25,HC_DET_PWD,South,4342,136.14
2024-12-02,HC_DET_PWD,South,3751,127.19
2024-12-09,HC_DET_PWD,South,3898,125.89
2024-12-16,HC_DET_PWD,South,3379,127.02
2024-12-23,HC_DET_PWD,South,4097,127.96
2023-01-02,HC_DET_PWD,West,3600,138.54
2023-01-09,HC_DET_PWD,West,3799,132.52
2023-01-16,HC_DET_PWD,West,3987,139.62
2023-01-23,HC_DET_PWD,West,3779,139.49
2023-01-30,HC_DET_PWD,West,3826,137.44
2023-02-06,HC_DET_PWD,West,3154,137.99
2023-02-13,HC_DET_PWD,West,4152,137.61
2023-02-20,HC_DET_PWD,West,4052,127.07
2023-02-27,HC_DET_PWD,West,3514,135.17
2023-03-06,HC_DET_PWD,West,4753,124.45
2023-03-13,HC_DET_PWD,West,4428,139.72
2023-03-20,HC_DET_PWD,West,3674,133.57
2023-03-27,HC_DET_PWD,West,3570,134.08
2023-04-03,HC_DET_PWD,West,4894,136.1
2023-04-10,HC_DET_PWD,West,4167,136.81
2023-04-17,HC_DET_PWD,West,4174,139.17
2023-04-24,HC_DET_PWD,West,4910,134.81
2023-05-01,HC_DET_PWD,West,4213,143.45
2023-05-08,HC_DET_PWD,West,4651,139.7
2023-05-15,HC_DET_PWD,West,4618,133.13
2023-05-22,HC_DET_PWD,West,4052,136.09
2023-05-29,HC_DET_PWD,West,3971,136.19
2023-06-05,HC_DET_PWD,West,3977,136.6
2023-06-12,HC_DET_PWD,West,4802,132.83
2023-06-19,HC_DET_PWD,West,3626,136.67
2023-06-26,HC_DET_PWD,West,3682,143.15
2023-07-03,HC_DET_PWD,West,3849,138.89
2023-07-10,HC_DET_PWD,West,4720,141.76
2023-07-17,HC_DET_PWD,West,4346,129.22
2023-07-24,HC_DET_PWD,West,4091,134.76
2023-07-31,HC_DET_PWD,West,3646,128.68
2023-08-07,HC_DET_PWD,West,4513,125.65
2023-08-14,HC_DET_PWD,West,3906,136.59
2023-08-21,HC_DET_PWD,West,3917,124.94
2023-08-28,HC_DET_PWD,West,4100,135.33
2023-09-04,HC_DET_PWD,West,5422,133.55
2023-09-11,HC_DET_PWD,West,5797,131.33
2023-09-18,HC_DET_PWD,West,5732,128.67
2023-09-25,HC_DET_PWD,West,4998,140.35
2023-10-02,HC_DET_PWD,West,5003,128.54
2023-10-09,HC_DET_PWD,West,5171,138.7
2023-10-16,HC_DET_PWD,West,5947,129.74
2023-10-23,HC_DET_PWD,West,5404,128.64
2023-10-30,HC_DET_PWD,West,5892,131.53
2023-11-06,HC_DET_PWD,West,4680,122.54
2023-11-13,HC_DET_PWD,West,4172,125.5
2023-11-20,HC_DET_PWD,West,5135,125.83
2023-11-27,HC_DET_PWD,West,4090,130.42
2023-12-04,HC_DET_PWD,West,4392,130.24
2023-12-11,HC_DET_PWD,West,4887,127.76
2023-12-18,HC_DET_PWD,West,3906,135.62
2023-12-25,HC_DET_PWD,West,4050,131.35
2024-01-01,HC_DET_PWD,West,4188,130.73
2024-01-08,HC_DET_PWD,West,3960,138.72
2024-01-15,HC_DET_PWD,West,4476,129.44
2024-01-22,HC_DET_PWD,West,4532,132.99
2024-01-29,HC_DET_PWD,West,4376,129.99
2024-02-05,HC_DET_PWD,West,3647,141.24
2024-02-12,HC_DET_PWD,West,4382,131.83
2024-02-19,HC_DET_PWD,West,4651,131.58
2024-02-26,HC_DET_PWD,West,3441,131.16
2024-03-04,HC_DET_PWD,West,3978,139.33
2024-03-11,HC_DET_PWD,West,3701,141.04
2024-03-18,HC_DET_PWD,West,3975,141.03
2024-03-25,HC_DET_PWD,West,4050,142.81
2024-04-01,HC_DET_PWD,West,5091,125.27
2024-04-08,HC_DET_PWD,West,4634,136.63
2024-04-15,HC_DET_PWD,West,4485,136.48
2024-04-22,HC_DET_PWD,West,4562,130.96
2024-04-29,HC_DET_PWD,West,5201,135.27
2024-05-06,HC_DET_PWD,West,4674,133.47
2024-05-13,HC_DET_PWD,West,5043,131.45
2024-05-20,HC_DET_PWD,West,4988,137.3
2024-05-27,HC_DET_PWD,West,5075,126.54
2024-06-03,HC_DET_PWD,West,5159,126.11
2024-06-10,HC_DET_PWD,West,4267,139.36
2024-06-17,HC_DET_PWD,West,4194,134.85
2024-06-24,HC_DET_PWD,West,4731,135.75
2024-07-01,HC_DET_PWD,West,3788,143.85
2024-07-08,HC_DET_PWD,West,3961,128.5
2024-07-15,HC_DET_PWD,West,4667,144.27
2024-07-22,HC_DET_PWD,West,4403,134.73
2024-07-29,HC_DET_PWD,West,3474,148.94
2024-08-05,HC_DET_PWD,West,3738,143.37
2024-08-12,HC_DET_PWD,West,4270,131.58
2024-08-19,HC_DET_PWD,West,4395,139.28
2024-08-26,HC_DET_PWD,West,3879,140.23
2024-09-02,HC_DET_PWD,West,5269,137.71
2024-09-09,HC_DET_PWD,West,4600,137.39
2024-09-16,HC_DET_PWD,West,4541,139.17
2024-09-23,HC_DET_PWD,West,5231,126.07
2024-09-30,HC_DET_PWD,West,5067,136.29
2024-10-07,HC_DET_PWD,West,5545,133.06
2024-10-14,HC_DET_PWD,West,5353,138.43
2024-10-21,HC_DET_PWD,West,5255,130.47
2024-10-28,HC_DET_PWD,West,5770,135.86
2024-11-04,HC_DET_PWD,West,4733,133.04
2024-11-11,HC_DET_PWD,West,4186,130.66
2024-11-18,HC_DET_PWD,West,4064,140.4
2024-11-25,HC_DET_PWD,West,4870,130.12
2024-12-02,HC_DET_PWD,West,3687,141.38
2024-12-09,HC_DET_PWD,West,4468,127.59
2024-12-16,HC_DET_PWD,West,4126,140.59
2024-12-23,HC_DET_PWD,West,4530,129.95
2023-01-02,HC_DET_PWD,East,2608,130.66
2023-01-09,HC_DET_PWD,East,2963,111.48
2023-01-16,HC_DET_PWD,East,2825,127.67
2023-01-23,HC_DET_PWD,East,3826,119.82
2023-01-30,HC_DET_PWD,East,2337,132.67
2023-02-06,HC_DET_PWD,East,3072,128.06
2023-02-13,HC_DET_PWD,East,3094,117.69
2023-02-20,HC_DET_PWD,East,2772,126.75
2023-02-27,HC_DET_PWD,East,3121,123.31
2023-03-06,HC_DET_PWD,East,2446,130.61
2023-03-13,HC_DET_PWD,East,4042,123.11
2023-03-20,HC_DET_PWD,East,3462,117.92
2023-03-27,HC_DET_PWD,East,2951,118.86
2023-04-03,HC_DET_PWD,East,3527,125.14
2023-04-10,HC_DET_PWD,East,3414,126.99
2023-04-17,HC_DET_PWD,East,3758,128.9
2023-04-24,HC_DET_PWD,East,2542,128.45
2023-05-01,HC_DET_PWD,East,3787,118.81
2023-05-08,HC_DET_PWD,East,3480,127.15
2023-05-15,HC_DET_PWD,East,3708,124.32
2023-05-22,HC_DET_PWD,East,4029,113.32
2023-05-29,HC_DET_PWD,East,3049,129.5
2023-06-05,HC_DET_PWD,East,3003,124.54
2023-06-12,HC_DET_PWD,East,3338,128.13
2023-06-19,HC_DET_PWD,East,3232,118.24
2023-06-26,HC_DET_PWD,East,3210,126.49
2023-07-03,HC_DET_PWD,East,2910,123.37
2023-07-10,HC_DET_PWD,East,2621,126.46
2023-07-17,HC_DET_PWD,East,4194,119.88
2023-07-24,HC_DET_PWD,East,3098,130.56
2023-07-31,HC_DET_PWD,East,3442,128.81
2023-08-07,HC_DET_PWD,East,3008,127.45
2023-08-14,HC_DET_PWD,East,2874,127.65
2023-08-21,HC_DET_PWD,East,2654,134.42
2023-08-28,HC_DET_PWD,East,2840,133.88
2023-09-04,HC_DET_PWD,East,3569,132.5
2023-09-11,HC_DET_PWD,East,3401,125.42
2023-09-18,HC_DET_PWD,East,3643,132.12
2023-09-25,HC_DET_PWD,East,4429,115.58
2023-10-02,HC_DET_PWD,East,3626,121.09
2023-10-09,HC_DET_PWD,East,3956,125.47
2023-10-16,HC_DET_PWD,East,3670,122.64
2023-10-23,HC_DET_PWD,East,3251,134.2
2023-10-30,HC_DET_PWD,East,4180,122.9
2023-11-06,HC_DET_PWD,East,2306,136.16
2023-11-13,HC_DET_PWD,East,3921,119.01
2023-11-20,HC_DET_PWD,East,3527,119.13
2023-11-27,HC_DET_PWD,East,3204,128.35
2023-12-04,HC_DET_PWD,East,2999,128.33
2023-12-11,HC_DET_PWD,East,3041,129.43
2023-12-18,HC_DET_PWD,East,3182,119.53
2023-12-25,HC_DET_PWD,East,3006,128.52
2024-01-01,HC_DET_PWD,East,3232,125.72
2024-01-08,HC_DET_PWD,East,3338,119.47
2024-01-15,HC_DET_PWD,East,2842,132.04
2024-01-22,HC_DET_PWD,East,3379,126.5
2024-01-29,HC_DET_PWD,East,2700,124.0
2024-02-05,HC_DET_PWD,East,3243,121.27
2024-02-12,HC_DET_PWD,East,2995,131.17
2024-02-19,HC_DET_PWD,East,3111,122.96
2024-02-26,HC_DET_PWD,East,3262,126.48
2024-03-04,HC_DET_PWD,East,3379,127.54
2024-03-11,HC_DET_PWD,East,3402,126.51
2024-03-18,HC_DET_PWD,East,3089,124.16
2024-03-25,HC_DET_PWD,East,3029,126.63
2024-04-01,HC_DET_PWD,East,2979,125.5
2024-04-08,HC_DET_PWD,East,3704,121.99
2024-04-15,HC_DET_PWD,East,2659,132.17
2024-04-22,HC_DET_PWD,East,2905,136.44
2024-04-29,HC_DET_PWD,East,3365,124.24
2024-05-06,HC_DET_PWD,East,3471,129.62
2024-05-13,HC_DET_PWD,East,3988,119.2
2024-05-20,HC_DET_PWD,East,3825,121.94
2024-05-27,HC_DET_PWD,East,3637,133.73
2024-06-03,HC_DET_PWD,East,3012,140.81
2024-06-10,HC_DET_PWD,East,3472,130.04
2024-06-17,HC_DET_PWD,East,3031,131.76
2024-06-24,HC_DET_PWD,East,3683,126.73
2024-07-01,HC_DET_PWD,East,2679,122.77
2024-07-08,HC_DET_PWD,East,3252,117.37
2024-07-15,HC_DET_PWD,East,2951,131.32
2024-07-22,HC_DET_PWD,East,3177,127.42
2024-07-29,HC_DET_PWD,East,3714,129.49
2024-08-05,HC_DET_PWD,East,3312,128.87
2024-08-12,HC_DET_PWD,East,2962,131.95
2024-08-19,HC_DET_PWD,East,3059,121.83
2024-08-26,HC_DET_PWD,East,2773,127.18
2024-09-02,HC_DET_PWD,East,4405,123.68
2024-09-09,HC_DET_PWD,East,3781,128.9
2024-09-16,HC_DET_PWD,East,3759,124.54
2024-09-23,HC_DET_PWD,East,3838,133.46
2024-09-30,HC_DET_PWD,East,4276,116.84
2024-10-07,HC_DET_PWD,East,3881,125.31
2024-10-14,HC_DET_PWD,East,4181,118.61
2024-10-21,HC_DET_PWD,East,4412,115.92
2024-10-28,HC_DET_PWD,East,4104,129.02
2024-11-04,HC_DET_PWD,East,4098,123.66
2024-11-11,HC_DET_PWD,East,3400,127.68
2024-11-18,HC_DET_PWD,East,3716,120.33
2024-11-25,HC_DET_PWD,East,2916,131.71
2024-12-02,HC_DET_PWD,East,3677,125.11
2024-12-09,HC_DET_PWD,East,2689,134.1
2024-12-16,HC_DET_PWD,East,2789,136.32
2024-12-23,HC_DET_PWD,East,3175,132.65
2023-01-02,HC_DET_PWD,Central,3911,120.6
2023-01-09,HC_DET_PWD,Central,3156,133.83
2023-01-16,HC_DET_PWD,Central,3022,134.15
2023-01-23,HC_DET_PWD,Central,3693,130.21
2023-01-30,HC_DET_PWD,Central,3320,126.99
2023-02-06,HC_DET_PWD,Central,3577,139.52
2023-02-13,HC_DET_PWD,Central,2750,133.38
2023-02-20,HC_DET_PWD,Central,3095,128.22
2023-02-27,HC_DET_PWD,Central,3294,129.15
2023-03-06,HC_DET_PWD,Central,3940,119.56
2023-03-13,HC_DET_PWD,Central,3449,133.98
2023-03-20,HC_DET_PWD,Central,3271,124.66
2023-03-27,HC_DET_PWD,Central,3679,120.1
2023-04-03,HC_DET_PWD,Central,4165,132.21
2023-04-10,HC_DET_PWD,Central,4165,125.54
2023-04-17,HC_DET_PWD,Central,3645,125.99
2023-04-24,HC_DET_PWD,Central,3838,129.86
2023-05-01,HC_DET_PWD,Central,3969,127.1
2023-05-08,HC_DET_PWD,Central,3400,134.54
2023-05-15,HC_DET_PWD,Central,3569,136.32
2023-05-22,HC_DET_PWD,Central,3963,129.66
2023-05-29,HC_DET_PWD,Central,4463,130.69
2023-06-05,HC_DET_PWD,Central,3853,128.86
2023-06-12,HC_DET_PWD,Central,4302,127.82
2023-06-19,HC_DET_PWD,Central,3889,125.26
2023-06-26,HC_DET_PWD,Central,3319,133.71
2023-07-03,HC_DET_PWD,Central,3087,139.28
2023-07-10,HC_DET_PWD,Central,3025,134.37
2023-07-17,HC_DET_PWD,Central,2854,132.36
2023-07-24,HC_DET_PWD,Central,3773,128.16
2023-07-31,HC_DET_PWD,Central,3531,126.79
2023-08-07,HC_DET_PWD,Central,3150,130.11
2023-08-14,HC_DET_PWD,Central,3194,132.67
2023-08-21,HC_DET_PWD,Central,4250,123.44
2023-08-28,HC_DET_PWD,Central,3414,130.83
2023-09-04,HC_DET_PWD,Central,4202,126.21
2023-09-11,HC_DET_PWD,Central,3805,134.88
2023-09-18,HC_DET_PWD,Central,4014,135.04
2023-09-25,HC_DET_PWD,Central,4051,138.15
2023-10-02,HC_DET_PWD,Central,3695,133.28
2023-10-09,HC_DET_PWD,Central,3847,127.81
2023-10-16,HC_DET_PWD,Central,4620,125.16
2023-10-23,HC_DET_PWD,Central,4320,128.12
2023-10-30,HC_DET_PWD,Central,4183,130.01
2023-11-06,HC_DET_PWD,Central,3953,126.22
2023-11-13,HC_DET_PWD,Central,3295,121.35
2023-11-20,HC_DET_PWD,Central,4513,126.5
2023-11-27,HC_DET_PWD,Central,3159,128.94
2023-12-04,HC_DET_PWD,Central,4300,134.91
2023-12-11,HC_DET_PWD,Central,2794,120.56
2023-12-18,HC_DET_PWD,Central,3271,137.04
2023-12-25,HC_DET_PWD,Central,3210,135.78
2024-01-01,HC_DET_PWD,Central,3535,124.01
2024-01-08,HC_DET_PWD,Central,3279,128.22
2024-01-15,HC_DET_PWD,Central,3871,120.59
2024-01-22,HC_DET_PWD,Central,3243,139.35
2024-01-29,HC_DET_PWD,Central,3355,120.53
2024-02-05,HC_DET_PWD,Central,4176,129.74
2024-02-12,HC_DET_PWD,Central,3574,130.81
2024-02-19,HC_DET_PWD,Central,3085,139.54
2024-02-26,HC_DET_PWD,Central,3684,123.02
2024-03-04,HC_DET_PWD,Central,3708,124.67
2024-03-11,HC_DET_PWD,Central,3514,125.09
2024-03-18,HC_DET_PWD,Central,3974,129.78
2024-03-25,HC_DET_PWD,Central,3966,132.87
2024-04-01,HC_DET_PWD,Central,3779,131.16
2024-04-08,HC_DET_PWD,Central,3740,132.28
2024-04-15,HC_DET_PWD,Central,3403,132.11
2024-04-22,HC_DET_PWD,Central,3422,136.94
2024-04-29,HC_DET_PWD,Central,3456,134.89
2024-05-06,HC_DET_PWD,Central,3903,134.22
2024-05-13,HC_DET_PWD,Central,3086,137.17
2024-05-20,HC_DET_PWD,Central,4059,123.05
2024-05-27,HC_DET_PWD,Central,3946,131.69
2024-06-03,HC_DET_PWD,Central,3931,131.96
2024-06-10,HC_DET_PWD,Central,3942,124.04
2024-06-17,HC_DET_PWD,Central,3721,126.37
2024-06-24,HC_DET_PWD,Central,3823,126.68
2024-07-01,HC_DET_PWD,Central,3846,137.72
2024-07-08,HC_DET_PWD,Central,3327,133.17
2024-07-15,HC_DET_PWD,Central,3158,128.9
2024-07-22,HC_DET_PWD,Central,3086,134.94
2024-07-29,HC_DET_PWD,Central,3240,124.75
2024-08-05,HC_DET_PWD,Central,3185,134.03
2024-08-12,HC_DET_PWD,Central,3628,123.71
2024-08-19,HC_DET_PWD,Central,3289,131.56
2024-08-26,HC_DET_PWD,Central,3769,121.32
2024-09-02,HC_DET_PWD,Central,4394,119.43
2024-09-09,HC_DET_PWD,Central,4447,130.75
2024-09-16,HC_DET_PWD,Central,4270,133.65
2024-09-23,HC_DET_PWD,Central,3540,129.34
2024-09-30,HC_DET_PWD,Central,4083,121.91
2024-10-07,HC_DET_PWD,Central,5193,119.22
2024-10-14,HC_DET_PWD,Central,4305,127.93
2024-10-21,HC_DET_PWD,Central,4208,128.19
2024-10-28,HC_DET_PWD,Central,3770,134.52
2024-11-04,HC_DET_PWD,Central,3670,132.68
2024-11-11,HC_DET_PWD,Central,3487,132.48
2024-11-18,HC_DET_PWD,Central,3631,129.93
2024-11-25,HC_DET_PWD,Central,3674,133.23
2024-12-02,HC_DET_PWD,Central,3489,136.63
2024-12-09,HC_DET_PWD,Central,3556,134.23
2024-12-16,HC_DET_PWD,Central,4059,121.5
2024-12-23,HC_DET_PWD,Central,3755,127.61
2023-01-02,HC_DET_LIQ,North,1044,259.07
2023-01-09,HC_DET_LIQ,North,1332,248.97
2023-01-16,HC_DET_LIQ,North,2116,241.34
2023-01-23,HC_DET_LIQ,North,1166,263.0
2023-01-30,HC_DET_LIQ,North,1541,238.53
2023-02-06,HC_DET_LIQ,North,1510,251.41
2023-02-13,HC_DET_LIQ,North,1525,271.14
2023-02-20,HC_DET_LIQ,North,1036,257.67
2023-02-27,HC_DET_LIQ,North,1640,221.54
2023-03-06,HC_DET_LIQ,North,1555,236.96
2023-03-13,HC_DET_LIQ,North,1567,250.73
2023-03-20,HC_DET_LIQ,North,1176,260.39
2023-03-27,HC_DET_LIQ,North,1879,239.79
2023-04-03,HC_DET_LIQ,North,1448,249.86
2023-04-10,HC_DET_LIQ,North,1678,247.0
2023-04-17,HC_DET_LIQ,North,1537,249.01
2023-04-24,HC_DET_LIQ,North,1679,237.69
2023-05-01,HC_DET_LIQ,North,1909,250.52
2023-05-08,HC_DET_LIQ,North,1836,233.61
2023-05-15,HC_DET_LIQ,North,2092,239.18
2023-05-22,HC_DET_LIQ,North,1236,260.28
2023-05-29,HC_DET_LIQ,North,1617,263.7
2023-06-05,HC_DET_LIQ,North,1472,239.82
2023-06-12,HC_DET_LIQ,North,1352,239.97
2023-06-19,HC_DET_LIQ,North,1741,243.35
2023-06-26,HC_DET_LIQ,North,2031,243.17
2023-07-03,HC_DET_LIQ,North,2220,233.7
2023-07-10,HC_DET_LIQ,North,1533,251.41
2023-07-17,HC_DET_LIQ,North,1515,250.51
2023-07-24,HC_DET_LIQ,North,1774,241.67
2023-07-31,HC_DET_LIQ,North,2155,230.45
2023-08-07,HC_DET_LIQ,North,1904,238.22
2023-08-14,HC_DET_LIQ,North,1511,248.49
2023-08-21,HC_DET_LIQ,North,2162,240.53
2023-08-28,HC_DET_LIQ,North,1704,238.0
2023-09-04,HC_DET_LIQ,North,2235,245.15
2023-09-11,HC_DET_LIQ,North,1924,237.6
2023-09-18,HC_DET_LIQ,North,2549,246.91
2023-09-25,HC_DET_LIQ,North,2020,245.66
2023-10-02,HC_DET_LIQ,North,2414,235.02
2023-10-09,HC_DET_LIQ,North,2702,236.67
2023-10-16,HC_DET_LIQ,North,2450,249.27
2023-10-23,HC_DET_LIQ,North,2221,259.91
