date,sku,category,region,units,price,promo_flag,discount_depth,revenue
2024-02-19,HC_FLOOR,Home Care,West,2350,171.5,0,0.0,403014.36
2024-02-26,HC_FLOOR,Home Care,West,2433,176.52,0,0.0,429474.43
2024-03-04,HC_FLOOR,Home Care,West,1725,181.76,0,0.0,313532.93
2024-03-11,HC_FLOOR,Home Care,West,2239,176.05,0,0.0,394178.94
2024-03-18,HC_FLOOR,Home Care,West,2395,173.54,0,0.0,415617.19
2024-03-25,HC_FLOOR,Home Care,West,2281,182.31,0,0.0,415849.67
2024-04-01,HC_FLOOR,Home Care,West,2241,182.8,0,0.0,409655.58
2024-04-08,HC_FLOOR,Home Care,West,2305,181.83,0,0.0,419116.42
2024-04-15,HC_FLOOR,Home Care,West,2230,173.64,0,0.0,387218.32
2024-04-22,HC_FLOOR,Home Care,West,2545,178.83,0,0.0,455125.53
2024-04-29,HC_FLOOR,Home Care,West,2301,183.94,0,0.0,423252.08
2024-05-06,HC_FLOOR,Home Care,West,1847,191.95,0,0.0,354527.39
2024-05-13,HC_FLOOR,Home Care,West,2502,182.19,0,0.0,455844.8
2024-05-20,HC_FLOOR,Home Care,West,2252,185.96,0,0.0,418783.51
2024-05-27,HC_FLOOR,Home Care,West,2039,177.55,0,0.0,362017.7
2024-06-03,HC_FLOOR,Home Care,West,2375,176.37,0,0.0,418879.78
2024-06-10,HC_FLOOR,Home Care,West,2005,178.42,0,0.0,357734.16
2024-06-17,HC_FLOOR,Home Care,West,2084,190.38,0,0.0,396741.69
2024-06-24,HC_FLOOR,Home Care,West,2296,186.05,0,0.0,427179.38
2024-07-01,HC_FLOOR,Home Care,West,1871,178.73,0,0.0,334409.32
2024-07-08,HC_FLOOR,Home Care,West,1648,181.29,0,0.0,298759.81
2024-07-15,HC_FLOOR,Home Care,West,1959,187.83,0,0.0,367955.96
2024-07-22,HC_FLOOR,Home Care,West,1706,180.71,0,0.0,308295.59
2024-07-29,HC_FLOOR,Home Care,West,1790,172.39,0,0.0,308581.82
2024-08-05,HC_FLOOR,Home Care,West,2140,177.39,0,0.0,379617.46
2024-08-12,HC_FLOOR,Home Care,West,1675,182.35,0,0.0,305435.21
2024-08-19,HC_FLOOR,Home Care,West,1699,183.81,0,0.0,312292.11
2024-08-26,HC_FLOOR,Home Care,West,2092,188.39,0,0.0,394118.35
2024-09-02,HC_FLOOR,Home Care,West,2557,175.69,0,0.0,449244.57
2024-09-09,HC_FLOOR,Home Care,West,2764,166.86,0,0.0,461207.82
2024-09-16,HC_FLOOR,Home Care,West,2158,183.49,0,0.0,395961.64
2024-09-23,HC_FLOOR,Home Care,West,2058,186.84,0,0.0,384512.68
2024-09-30,HC_FLOOR,Home Care,West,1981,181.84,0,0.0,360233.0
2024-10-07,HC_FLOOR,Home Care,West,2300,193.07,0,0.0,444064.36
2024-10-14,HC_FLOOR,Home Care,West,2071,176.17,0,0.0,364842.82
2024-10-21,HC_FLOOR,Home Care,West,2222,171.98,0,0.0,382128.99
2024-10-28,HC_FLOOR,Home Care,West,2200,195.51,0,0.0,430129.76
2024-11-04,HC_FLOOR,Home Care,West,2004,171.42,0,0.0,343526.38
2024-11-11,HC_FLOOR,Home Care,West,2042,188.82,0,0.0,385563.25
2024-11-18,HC_FLOOR,Home Care,West,2027,179.42,0,0.0,363689.89
2024-11-25,HC_FLOOR,Home Care,West,1896,178.93,0,0.0,339245.54
2024-12-02,HC_FLOOR,Home Care,West,2029,195.33,0,0.0,396333.25
2024-12-09,HC_FLOOR,Home Care,West,1973,177.97,0,0.0,351129.61
2024-12-16,HC_FLOOR,Home Care,West,1848,170.36,0,0.0,314824.53
2024-12-23,HC_FLOOR,Home Care,West,2365,167.38,0,0.0,395847.63
2023-01-02,HC_FLOOR,Home Care,East,1522,167.12,0,0.0,254356.22
2023-01-09,HC_FLOOR,Home Care,East,1688,168.06,0,0.0,283680.22
2023-01-16,HC_FLOOR,Home Care,East,1439,169.78,0,0.0,244310.75
2023-01-23,HC_FLOOR,Home Care,East,1301,174.95,0,0.0,227613.71
2023-01-30,HC_FLOOR,Home Care,East,1375,169.18,0,0.0,232627.15
2023-02-06,HC_FLOOR,Home Care,East,1475,168.96,0,0.0,249213.59
2023-02-13,HC_FLOOR,Home Care,East,1142,173.28,0,0.0,197890.99
2023-02-20,HC_FLOOR,Home Care,East,1457,169.5,0,0.0,246958.42
2023-02-27,HC_FLOOR,Home Care,East,1282,168.71,0,0.0,216288.98
2023-03-06,HC_FLOOR,Home Care,East,1384,161.92,0,0.0,224097.94
2023-03-13,HC_FLOOR,Home Care,East,1607,168.95,0,0.0,271510.03
2023-03-20,HC_FLOOR,Home Care,East,1504,171.34,0,0.0,257695.95
2023-03-27,HC_FLOOR,Home Care,East,1402,165.62,0,0.0,232192.82
2023-04-03,HC_FLOOR,Home Care,East,1439,172.67,0,0.0,248466.18
2023-04-10,HC_FLOOR,Home Care,East,1685,166.28,0,0.0,280173.8
2023-04-17,HC_FLOOR,Home Care,East,1440,175.46,0,0.0,252656.32
2023-04-24,HC_FLOOR,Home Care,East,1444,164.02,0,0.0,236845.66
2023-05-01,HC_FLOOR,Home Care,East,1770,172.33,0,0.0,305022.35
2023-05-08,HC_FLOOR,Home Care,East,1535,167.22,0,0.0,256683.11
2023-05-15,HC_FLOOR,Home Care,East,2090,159.33,0,0.0,332991.21
2023-05-22,HC_FLOOR,Home Care,East,1758,172.52,0,0.0,303285.06
2023-05-29,HC_FLOOR,Home Care,East,1454,165.61,0,0.0,240801.17
2023-06-05,HC_FLOOR,Home Care,East,1647,167.55,0,0.0,275957.25
2023-06-12,HC_FLOOR,Home Care,East,1374,173.0,0,0.0,237707.46
2023-06-19,HC_FLOOR,Home Care,East,1430,178.47,0,0.0,255211.1
2023-06-26,HC_FLOOR,Home Care,East,1526,163.89,0,0.0,250089.82
2023-07-03,HC_FLOOR,Home Care,East,998,179.55,0,0.0,179191.74
2023-07-10,HC_FLOOR,Home Care,East,1089,165.48,0,0.0,180208.74
2023-07-17,HC_FLOOR,Home Care,East,1409,168.11,0,0.0,236869.46
2023-07-24,HC_FLOOR,Home Care,East,1354,182.06,0,0.0,246505.7
2023-07-31,HC_FLOOR,Home Care,East,1473,166.94,0,0.0,245903.25
2023-08-07,HC_FLOOR,Home Care,East,1620,160.17,0,0.0,259475.83
2023-08-14,HC_FLOOR,Home Care,East,1248,169.56,0,0.0,211609.59
2023-08-21,HC_FLOOR,Home Care,East,1245,181.28,0,0.0,225691.29
2023-08-28,HC_FLOOR,Home Care,East,1288,175.22,0,0.0,225681.08
2023-09-04,HC_FLOOR,Home Care,East,2228,168.71,0,0.0,375880.74
2023-09-11,HC_FLOOR,Home Care,East,1740,172.02,0,0.0,299310.07
2023-09-18,HC_FLOOR,Home Care,East,1642,157.74,0,0.0,259010.84
2023-09-25,HC_FLOOR,Home Care,East,1476,178.81,0,0.0,263922.43
2023-10-02,HC_FLOOR,Home Care,East,1771,167.15,0,0.0,296026.91
2023-10-09,HC_FLOOR,Home Care,East,1935,167.89,0,0.0,324865.65
2023-10-16,HC_FLOOR,Home Care,East,1520,171.2,0,0.0,260221.77
2023-10-23,HC_FLOOR,Home Care,East,1629,177.12,0,0.0,288535.59
2023-10-30,HC_FLOOR,Home Care,East,1552,176.51,0,0.0,273941.2
2023-11-06,HC_FLOOR,Home Care,East,1654,168.36,0,0.0,278466.42
2023-11-13,HC_FLOOR,Home Care,East,1512,181.09,0,0.0,273805.12
2023-11-20,HC_FLOOR,Home Care,East,1470,176.81,0,0.0,259908.7
2023-11-27,HC_FLOOR,Home Care,East,1585,178.07,0,0.0,282234.37
2023-12-04,HC_FLOOR,Home Care,East,1460,159.15,0,0.0,232353.99
2023-12-11,HC_FLOOR,Home Care,East,1481,180.68,0,0.0,267587.12
2023-12-18,HC_FLOOR,Home Care,East,1613,165.02,0,0.0,266179.38
2023-12-25,HC_FLOOR,Home Care,East,1615,161.36,0,0.0,260590.47
2024-01-01,HC_FLOOR,Home Care,East,1623,162.31,0,0.0,263423.32
2024-01-08,HC_FLOOR,Home Care,East,1684,171.63,0,0.0,289018.22
2024-01-15,HC_FLOOR,Home Care,East,1527,171.13,0,0.0,261314.42
2024-01-22,HC_FLOOR,Home Care,East,1655,161.66,0,0.0,267547.55
2024-01-29,HC_FLOOR,Home Care,East,1215,173.39,0,0.0,210670.17
2024-02-05,HC_FLOOR,Home Care,East,1380,177.87,0,0.0,245460.24
2024-02-12,HC_FLOOR,Home Care,East,1404,171.6,0,0.0,240921.88
2024-02-19,HC_FLOOR,Home Care,East,1712,165.4,0,0.0,283172.29
2024-02-26,HC_FLOOR,Home Care,East,1553,162.21,0,0.0,251915.01
2024-03-04,HC_FLOOR,Home Care,East,1389,173.19,0,0.0,240563.87
2024-03-11,HC_FLOOR,Home Care,East,1411,169.82,0,0.0,239614.77
2024-03-18,HC_FLOOR,Home Care,East,1340,171.47,0,0.0,229770.12
2024-03-25,HC_FLOOR,Home Care,East,1611,166.31,0,0.0,267932.41
2024-04-01,HC_FLOOR,Home Care,East,1326,176.72,0,0.0,234335.26
2024-04-08,HC_FLOOR,Home Care,East,1413,185.85,0,0.0,262604.83
2024-04-15,HC_FLOOR,Home Care,East,1503,167.19,0,0.0,251282.46
2024-04-22,HC_FLOOR,Home Care,East,1589,172.21,0,0.0,273645.17
2024-04-29,HC_FLOOR,Home Care,East,1571,175.87,0,0.0,276293.96
2024-05-06,HC_FLOOR,Home Care,East,1741,172.36,0,0.0,300083.55
2024-05-13,HC_FLOOR,Home Care,East,1571,179.03,0,0.0,281249.18
2024-05-20,HC_FLOOR,Home Care,East,1648,172.98,0,0.0,285072.16
2024-05-27,HC_FLOOR,Home Care,East,1646,178.3,0,0.0,293481.4
2024-06-03,HC_FLOOR,Home Care,East,1403,179.24,0,0.0,251475.74
2024-06-10,HC_FLOOR,Home Care,East,1632,171.69,0,0.0,280200.11
2024-06-17,HC_FLOOR,Home Care,East,1523,173.4,0,0.0,264081.5
2024-06-24,HC_FLOOR,Home Care,East,1786,154.84,0,0.0,276537.77
2024-07-01,HC_FLOOR,Home Care,East,1589,164.47,0,0.0,261341.91
2024-07-08,HC_FLOOR,Home Care,East,1441,170.23,0,0.0,245295.45
2024-07-15,HC_FLOOR,Home Care,East,1803,166.81,0,0.0,300761.17
2024-07-22,HC_FLOOR,Home Care,East,1265,171.69,0,0.0,217184.98
2024-07-29,HC_FLOOR,Home Care,East,1597,162.39,0,0.0,259331.84
2024-08-05,HC_FLOOR,Home Care,East,1633,169.6,0,0.0,276953.55
2024-08-12,HC_FLOOR,Home Care,East,1192,168.45,0,0.0,200787.28
2024-08-19,HC_FLOOR,Home Care,East,1459,180.42,0,0.0,263239.82
2024-08-26,HC_FLOOR,Home Care,East,1471,172.85,0,0.0,254259.79
2024-09-02,HC_FLOOR,Home Care,East,2002,172.44,0,0.0,345234.33
2024-09-09,HC_FLOOR,Home Care,East,1443,181.87,0,0.0,262443.48
2024-09-16,HC_FLOOR,Home Care,East,1638,174.63,0,0.0,286049.04
2024-09-23,HC_FLOOR,Home Care,East,2012,173.07,0,0.0,348218.03
2024-09-30,HC_FLOOR,Home Care,East,1525,180.58,0,0.0,275384.14
2024-10-07,HC_FLOOR,Home Care,East,1902,165.45,0,0.0,314687.47
2024-10-14,HC_FLOOR,Home Care,East,1957,164.56,0,0.0,322042.99
2024-10-21,HC_FLOOR,Home Care,East,1934,168.56,0,0.0,326000.92
2024-10-28,HC_FLOOR,Home Care,East,1930,171.8,0,0.0,331569.25
2024-11-04,HC_FLOOR,Home Care,East,1585,172.13,0,0.0,272820.83
2024-11-11,HC_FLOOR,Home Care,East,1421,170.36,0,0.0,242074.67
2024-11-18,HC_FLOOR,Home Care,East,1824,173.65,0,0.0,316730.93
2024-11-25,HC_FLOOR,Home Care,East,1789,163.49,0,0.0,292476.22
2024-12-02,HC_FLOOR,Home Care,East,1378,177.8,0,0.0,245011.9
2024-12-09,HC_FLOOR,Home Care,East,1587,169.16,0,0.0,268454.92
2024-12-16,HC_FLOOR,Home Care,East,1527,174.53,0,0.0,266509.0
2024-12-23,HC_FLOOR,Home Care,East,1539,159.28,0,0.0,245125.22
2023-01-02,HC_FLOOR,Home Care,Central,1399,181.73,0,0.0,254233.74
2023-01-09,HC_FLOOR,Home Care,Central,1447,174.9,0,0.0,253086.74
2023-01-16,HC_FLOOR,Home Care,Central,1559,171.4,0,0.0,267213.12
2023-01-23,HC_FLOOR,Home Care,Central,1255,179.23,0,0.0,224928.67
2023-01-30,HC_FLOOR,Home Care,Central,1331,180.51,0,0.0,240252.67
2023-02-06,HC_FLOOR,Home Care,Central,1396,174.49,0,0.0,243594.38
2023-02-13,HC_FLOOR,Home Care,Central,1815,172.01,0,0.0,312206.32
2023-02-20,HC_FLOOR,Home Care,Central,1478,175.03,0,0.0,258697.88
2023-02-27,HC_FLOOR,Home Care,Central,1563,179.75,0,0.0,280946.88
2023-03-06,HC_FLOOR,Home Care,Central,1671,162.44,0,0.0,271436.0
2023-03-13,HC_FLOOR,Home Care,Central,1435,179.67,0,0.0,257820.34
2023-03-20,HC_FLOOR,Home Care,Central,1450,189.5,0,0.0,274777.89
2023-03-27,HC_FLOOR,Home Care,Central,1199,175.56,0,0.0,210494.78
2023-04-03,HC_FLOOR,Home Care,Central,1849,162.87,0,0.0,301138.78
2023-04-10,HC_FLOOR,Home Care,Central,1578,170.44,0,0.0,268947.7
2023-04-17,HC_FLOOR,Home Care,Central,1707,168.58,0,0.0,287772.46
2023-04-24,HC_FLOOR,Home Care,Central,2011,180.54,0,0.0,363074.53
2023-05-01,HC_FLOOR,Home Care,Central,1796,167.93,0,0.0,301610.61
2023-05-08,HC_FLOOR,Home Care,Central,1593,186.45,0,0.0,297014.8
2023-05-15,HC_FLOOR,Home Care,Central,1932,170.61,0,0.0,329617.62
2023-05-22,HC_FLOOR,Home Care,Central,1746,177.01,0,0.0,309057.34
2023-05-29,HC_FLOOR,Home Care,Central,1807,180.8,0,0.0,326703.02
2023-06-05,HC_FLOOR,Home Care,Central,1665,172.87,0,0.0,287824.9
2023-06-12,HC_FLOOR,Home Care,Central,1425,181.97,0,0.0,259308.5
2023-06-19,HC_FLOOR,Home Care,Central,1416,187.17,0,0.0,265032.34
2023-06-26,HC_FLOOR,Home Care,Central,1877,178.47,0,0.0,334984.2
2023-07-03,HC_FLOOR,Home Care,Central,1767,163.32,0,0.0,288580.76
2023-07-10,HC_FLOOR,Home Care,Central,1199,177.32,0,0.0,212602.18
2023-07-17,HC_FLOOR,Home Care,Central,1392,183.18,0,0.0,254991.79
2023-07-24,HC_FLOOR,Home Care,Central,1614,184.78,0,0.0,298236.49
2023-07-31,HC_FLOOR,Home Care,Central,1669,176.75,0,0.0,294993.87
2023-08-07,HC_FLOOR,Home Care,Central,1868,163.19,0,0.0,304840.39
2023-08-14,HC_FLOOR,Home Care,Central,1829,176.5,0,0.0,322825.83
2023-08-21,HC_FLOOR,Home Care,Central,1580,180.46,0,0.0,285123.65
2023-08-28,HC_FLOOR,Home Care,Central,1434,176.79,0,0.0,253510.18
2023-09-04,HC_FLOOR,Home Care,Central,1744,178.06,0,0.0,310538.33
2023-09-11,HC_FLOOR,Home Care,Central,1649,183.2,0,0.0,302092.47
2023-09-18,HC_FLOOR,Home Care,Central,2313,165.71,0,0.0,383287.95
2023-09-25,HC_FLOOR,Home Care,Central,1682,182.34,0,0.0,306693.82
2023-10-02,HC_FLOOR,Home Care,Central,2139,179.88,0,0.0,384753.76
2023-10-09,HC_FLOOR,Home Care,Central,2116,166.49,0,0.0,352293.02
2023-10-16,HC_FLOOR,Home Care,Central,1466,181.58,0,0.0,266194.24
2023-10-23,HC_FLOOR,Home Care,Central,2085,176.92,0,0.0,368870.02
2023-10-30,HC_FLOOR,Home Care,Central,1781,174.3,0,0.0,310424.79
2023-11-06,HC_FLOOR,Home Care,Central,1783,177.29,0,0.0,316099.22
2023-11-13,HC_FLOOR,Home Care,Central,1714,176.7,0,0.0,302859.81
2023-11-20,HC_FLOOR,Home Care,Central,1921,167.47,0,0.0,321713.9
2023-11-27,HC_FLOOR,Home Care,Central,1330,182.02,0,0.0,242085.95
2023-12-04,HC_FLOOR,Home Care,Central,1350,174.1,0,0.0,235039.46
2023-12-11,HC_FLOOR,Home Care,Central,1676,183.14,0,0.0,306950.83
2023-12-18,HC_FLOOR,Home Care,Central,1520,173.81,0,0.0,264197.41
2023-12-25,HC_FLOOR,Home Care,Central,1623,168.92,0,0.0,274156.07
2024-01-01,HC_FLOOR,Home Care,Central,2003,167.47,0,0.0,335435.91
2024-01-08,HC_FLOOR,Home Care,Central,1650,168.95,0,0.0,278770.56
2024-01-15,HC_FLOOR,Home Care,Central,1665,176.7,0,0.0,294207.58
2024-01-22,HC_FLOOR,Home Care,Central,1399,180.74,0,0.0,252857.13
2024-01-29,HC_FLOOR,Home Care,Central,1615,182.07,0,0.0,294038.38
2024-02-05,HC_FLOOR,Home Care,Central,1995,173.28,0,0.0,345702.39
2024-02-12,HC_FLOOR,Home Care,Central,1507,169.23,0,0.0,255023.3
2024-02-19,HC_FLOOR,Home Care,Central,1394,191.4,0,0.0,266815.35
2024-02-26,HC_FLOOR,Home Care,Central,1552,170.92,0,0.0,265275.04
2024-03-04,HC_FLOOR,Home Care,Central,1763,168.86,0,0.0,297698.47
2024-03-11,HC_FLOOR,Home Care,Central,1524,173.53,0,0.0,264459.15
2024-03-18,HC_FLOOR,Home Care,Central,1560,179.42,0,0.0,279895.34
2024-03-25,HC_FLOOR,Home Care,Central,1987,180.7,0,0.0,359056.32
2024-04-01,HC_FLOOR,Home Care,Central,1442,183.01,0,0.0,263906.91
2024-04-08,HC_FLOOR,Home Care,Central,1494,184.16,0,0.0,275128.59
2024-04-15,HC_FLOOR,Home Care,Central,1840,186.96,0,0.0,344000.02
2024-04-22,HC_FLOOR,Home Care,Central,1908,181.69,0,0.0,346669.82
2024-04-29,HC_FLOOR,Home Care,Central,1435,181.33,0,0.0,260207.58
2024-05-06,HC_FLOOR,Home Care,Central,1742,169.8,0,0.0,295796.05
2024-05-13,HC_FLOOR,Home Care,Central,1723,164.15,0,0.0,282833.89
2024-05-20,HC_FLOOR,Home Care,Central,1622,171.19,0,0.0,277677.89
2024-05-27,HC_FLOOR,Home Care,Central,1801,180.57,0,0.0,325202.72
2024-06-03,HC_FLOOR,Home Care,Central,1387,180.65,0,0.0,250564.66
2024-06-10,HC_FLOOR,Home Care,Central,1621,172.31,0,0.0,279311.9
2024-06-17,HC_FLOOR,Home Care,Central,1733,181.1,0,0.0,313839.7
2024-06-24,HC_FLOOR,Home Care,Central,1709,183.77,0,0.0,314069.32
2024-07-01,HC_FLOOR,Home Care,Central,1555,179.67,0,0.0,279384.72
2024-07-08,HC_FLOOR,Home Care,Central,1688,169.48,0,0.0,286081.93
2024-07-15,HC_FLOOR,Home Care,Central,1566,171.58,0,0.0,268699.99
2024-07-22,HC_FLOOR,Home Care,Central,1582,178.26,0,0.0,282012.18
2024-07-29,HC_FLOOR,Home Care,Central,1265,189.24,0,0.0,239387.0
2024-08-05,HC_FLOOR,Home Care,Central,1761,172.89,0,0.0,304451.61
2024-08-12,HC_FLOOR,Home Care,Central,1538,174.99,0,0.0,269129.86
2024-08-19,HC_FLOOR,Home Care,Central,1873,167.51,0,0.0,313745.37
2024-08-26,HC_FLOOR,Home Care,Central,1901,171.72,0,0.0,326442.65
2024-09-02,HC_FLOOR,Home Care,Central,1709,182.33,0,0.0,311595.32
2024-09-09,HC_FLOOR,Home Care,Central,1946,175.5,0,0.0,341516.85
2024-09-16,HC_FLOOR,Home Care,Central,1886,171.45,0,0.0,323355.38
2024-09-23,HC_FLOOR,Home Care,Central,2002,178.91,0,0.0,358186.94
2024-09-30,HC_FLOOR,Home Care,Central,2066,175.44,0,0.0,362460.65
2024-10-07,HC_FLOOR,Home Care,Central,1960,179.69,0,0.0,352199.31
2024-10-14,HC_FLOOR,Home Care,Central,2277,158.56,0,0.0,361036.21
2024-10-21,HC_FLOOR,Home Care,Central,2073,179.17,0,0.0,371422.47
2024-10-28,HC_FLOOR,Home Care,Central,1690,179.53,0,0.0,303403.33
2024-11-04,HC_FLOOR,Home Care,Central,1403,192.56,0,0.0,270154.81
2024-11-11,HC_FLOOR,Home Care,Central,1723,166.06,0,0.0,286123.38
2024-11-18,HC_FLOOR,Home Care,Central,1404,180.79,0,0.0,253823.74
2024-11-25,HC_FLOOR,Home Care,Central,2383,176.52,0,0.0,420657.7
2024-12-02,HC_FLOOR,Home Care,Central,1696,169.15,0,0.0,286883.27
2024-12-09,HC_FLOOR,Home Care,Central,1730,173.71,0,0.0,300517.09
2024-12-16,HC_FLOOR,Home Care,Central,1493,191.02,0,0.0,285186.37
2024-12-23,HC_FLOOR,Home Care,Central,1446,186.68,0,0.0,269940.93
2023-01-02,HC_DET_PWD,Home Care,North,3853,136.94,0,0.0,527613.69
2023-01-09,HC_DET_PWD,Home Care,North,3763,132.26,0,0.0,497676.96
2023-01-16,HC_DET_PWD,Home Care,North,3983,133.08,0,0.0,530074.04
2023-01-23,HC_DET_PWD,Home Care,North,4542,127.17,0,0.0,577620.11
2023-01-30,HC_DET_PWD,Home Care,North,4164,129.62,0,0.0,539744.9
2023-02-06,HC_DET_PWD,Home Care,North,4280,129.38,0,0.0,553761.58
2023-02-13,HC_DET_PWD,Home Care,North,3276,126.45,0,0.0,414260.09
2023-02-20,HC_DET_PWD,Home Care,North,3923,138.9,0,0.0,544909.48
2023-02-27,HC_DET_PWD,Home Care,North,4196,132.11,0,0.0,554324.94
2023-03-06,HC_DET_PWD,Home Care,North,3913,131.55,0,0.0,514746.83
2023-03-13,HC_DET_PWD,Home Care,North,4363,132.94,0,0.0,579997.03
2023-03-20,HC_DET_PWD,Home Care,North,4067,136.4,0,0.0,554736.48
2023-03-27,HC_DET_PWD,Home Care,North,3864,134.99,0,0.0,521587.53
2023-04-03,HC_DET_PWD,Home Care,North,4265,135.89,0,0.0,579581.63
2023-04-10,HC_DET_PWD,Home Care,North,3950,132.9,0,0.0,524945.12
2023-04-17,HC_DET_PWD,Home Care,North,3852,141.65,0,0.0,545648.36
2023-04-24,HC_DET_PWD,Home Care,North,4621,136.04,0,0.0,628651.7
2023-05-01,HC_DET_PWD,Home Care,North,4034,132.83,0,0.0,535832.92
2023-05-08,HC_DET_PWD,Home Care,North,4083,136.05,0,0.0,555484.34
2023-05-15,HC_DET_PWD,Home Care,North,3831,133.53,0,0.0,511550.55
2023-05-22,HC_DET_PWD,Home Care,North,4013,133.75,0,0.0,536742.71
2023-05-29,HC_DET_PWD,Home Care,North,4882,128.02,0,0.0,624983.07
2023-06-05,HC_DET_PWD,Home Care,North,4267,140.5,0,0.0,599518.01
2023-06-12,HC_DET_PWD,Home Care,North,3891,140.84,0,0.0,548001.36
2023-06-19,HC_DET_PWD,Home Care,North,7809,97.48,1,0.32,761256.47
2023-06-26,HC_DET_PWD,Home Care,North,6562,84.34,1,0.32,553434.18
2023-07-03,HC_DET_PWD,Home Care,North,6005,85.34,1,0.32,512486.83
2023-07-10,HC_DET_PWD,Home Care,North,5944,92.06,1,0.32,547229.1
2023-07-17,HC_DET_PWD,Home Care,North,4053,137.42,0,0.0,556953.4
2023-07-24,HC_DET_PWD,Home Care,North,4495,132.56,0,0.0,595849.87
2023-07-31,HC_DET_PWD,Home Care,North,3824,125.88,0,0.0,481365.56
2023-08-07,HC_DET_PWD,Home Care,North,3209,129.45,0,0.0,415404.16
2023-08-14,HC_DET_PWD,Home Care,North,3574,139.46,0,0.0,498421.89
2023-08-21,HC_DET_PWD,Home Care,North,4186,132.3,0,0.0,553808.17
2023-08-28,HC_DET_PWD,Home Care,North,3952,130.38,0,0.0,515264.74
2023-09-04,HC_DET_PWD,Home Care,North,5044,119.65,0,0.0,603489.48
2023-09-11,HC_DET_PWD,Home Care,North,4172,135.08,0,0.0,563554.33
2023-09-18,HC_DET_PWD,Home Care,North,4527,126.47,0,0.0,572536.79
2023-09-25,HC_DET_PWD,Home Care,North,5028,124.98,0,0.0,628390.69
2023-10-02,HC_DET_PWD,Home Care,North,5137,136.19,0,0.0,699625.22
2023-10-09,HC_DET_PWD,Home Care,North,5241,132.76,0,0.0,695793.87
2023-10-16,HC_DET_PWD,Home Care,North,5181,127.64,0,0.0,661277.96
2023-10-23,HC_DET_PWD,Home Care,North,5432,126.26,0,0.0,685871.1
2023-10-30,HC_DET_PWD,Home Care,North,4797,133.85,0,0.0,642071.14
2023-11-06,HC_DET_PWD,Home Care,North,3643,141.07,0,0.0,513928.3
2023-11-13,HC_DET_PWD,Home Care,North,4160,139.97,0,0.0,582254.92
2023-11-20,HC_DET_PWD,Home Care,North,4169,132.41,0,0.0,552001.73
2023-11-27,HC_DET_PWD,Home Care,North,4401,133.2,0,0.0,586235.06
2023-12-04,HC_DET_PWD,Home Care,North,4067,133.99,0,0.0,544935.48
2023-12-11,HC_DET_PWD,Home Care,North,4726,126.31,0,0.0,596933.02
2023-12-18,HC_DET_PWD,Home Care,North,3723,139.62,0,0.0,519805.95
2023-12-25,HC_DET_PWD,Home Care,North,3869,133.94,0,0.0,518210.96
2024-01-01,HC_DET_PWD,Home Care,North,3215,134.55,0,0.0,432592.79
2024-01-08,HC_DET_PWD,Home Care,North,4284,132.05,0,0.0,565707.77
2024-01-15,HC_DET_PWD,Home Care,North,4894,130.95,0,0.0,640850.43
2024-01-22,HC_DET_PWD,Home Care,North,3564,139.21,0,0.0,496138.57
2024-01-29,HC_DET_PWD,Home Care,North,4184,129.06,0,0.0,539975.13
2024-02-05,HC_DET_PWD,Home Care,North,4779,119.79,0,0.0,572452.69
2024-02-12,HC_DET_PWD,Home Care,North,3830,127.11,0,0.0,486834.93
2024-02-19,HC_DET_PWD,Home Care,North,4134,130.84,0,0.0,540874.9
2024-02-26,HC_DET_PWD,Home Care,North,4024,129.08,0,0.0,519421.61
2024-03-04,HC_DET_PWD,Home Care,North,4205,125.39,0,0.0,527267.38
2024-03-11,HC_DET_PWD,Home Care,North,4708,127.16,0,0.0,598654.48
2024-03-18,HC_DET_PWD,Home Care,North,4104,134.44,0,0.0,551723.84
2024-03-25,HC_DET_PWD,Home Care,North,3793,137.66,0,0.0,522155.63
2024-04-01,HC_DET_PWD,Home Care,North,4262,138.16,0,0.0,588843.18
2024-04-08,HC_DET_PWD,Home Care,North,5424,120.39,0,0.0,653005.27
2024-04-15,HC_DET_PWD,Home Care,North,5611,126.95,0,0.0,712339.38
2024-04-22,HC_DET_PWD,Home Care,North,4258,141.74,0,0.0,603509.58
2024-04-29,HC_DET_PWD,Home Care,North,5020,124.24,0,0.0,623694.45
2024-05-06,HC_DET_PWD,Home Care,North,9130,84.94,1,0.32,775525.07
2024-05-13,HC_DET_PWD,Home Care,North,7519,94.73,1,0.32,712250.93
2024-05-20,HC_DET_PWD,Home Care,North,8425,95.42,1,0.32,803877.98
2024-05-27,HC_DET_PWD,Home Care,North,4267,145.23,0,0.0,619702.99
2024-06-03,HC_DET_PWD,Home Care,North,4271,139.68,0,0.0,596585.7
2024-06-10,HC_DET_PWD,Home Care,North,3990,127.47,0,0.0,508616.23
2024-06-17,HC_DET_PWD,Home Care,North,4074,130.82,0,0.0,532954.94
2024-06-24,HC_DET_PWD,Home Care,North,4265,127.41,0,0.0,543408.86
2024-07-01,HC_DET_PWD,Home Care,North,3819,128.84,0,0.0,492036.24
2024-07-08,HC_DET_PWD,Home Care,North,3443,133.2,0,0.0,458591.92
2024-07-15,HC_DET_PWD,Home Care,North,3676,129.18,0,0.0,474883.98
2024-07-22,HC_DET_PWD,Home Care,North,3598,130.01,0,0.0,467767.44
2024-07-29,HC_DET_PWD,Home Care,North,4764,125.82,0,0.0,599393.79
